accuracy_history,f1_history,auc_history,package,time_elapsed,classifier,sample_size,Strategy,dataset
"[0.5, 0.45454545454545453]","[0.44989898989898996, 0.39232323232323235]","[0.6183035714285715, 0.682224025974026]",Pyhard,3.9373119859992585,NB,0.06622516556291391,"Lowest H, Highest U Sampling",1115_teachingAssistant
"[0.3181818181818182, 0.36363636363636365]","[0.23636363636363636, 0.34675324675324676]","[0.5383522727272727, 0.5925324675324675]",Pyhard,3.951104075999865,NB,0.06622516556291391,Highest LSC Sampling,1115_teachingAssistant
"[0.36363636363636365, 0.5909090909090909]","[0.33761140819964347, 0.5775142731664471]","[0.4638798701298701, 0.7459415584415584]",Pyhard,3.9938343630001327,NB,0.06622516556291391,Lowest N2 Sampling,1115_teachingAssistant
"[0.2727272727272727, 0.2727272727272727]","[0.2127779341401632, 0.2622258124650469]","[0.48640422077922074, 0.505275974025974]",Pyhard,3.9825545759995293,NB,0.06622516556291391,Lowest F3 Sampling,1115_teachingAssistant
"[0.6818181818181818, 0.6363636363636364]","[0.6565656565656566, 0.6370920745920746]","[0.7203733766233765, 0.9133522727272727]",Pyhard,4.170212977999654,RF,0.06622516556291391,Lowest Harmfulness Sampling,1115_teachingAssistant
"[0.45454545454545453, 0.5454545454545454]","[0.41237238697131745, 0.482174688057041]","[0.6160714285714286, 0.8162540584415584]",Pyhard,4.103687968000486,RF,0.06622516556291391,Highest Usefulness Sampling,1115_teachingAssistant
"[0.45454545454545453, 0.5909090909090909]","[0.4059068950373298, 0.5848484848484848]","[0.6440746753246753, 0.8300527597402597]",Pyhard,4.152116922999994,RF,0.06622516556291391,"Lowest H, Highest U Sampling",1115_teachingAssistant
"[0.3181818181818182, 0.5454545454545454]","[0.2484848484848485, 0.4969626333262696]","[0.6558441558441559, 0.815239448051948]",Pyhard,4.162942445000226,RF,0.06622516556291391,Highest LSC Sampling,1115_teachingAssistant
"[0.3181818181818182, 0.7272727272727273]","[0.3086452762923351, 0.7283746556473829]","[0.534090909090909, 0.8500405844155843]",Pyhard,4.150906144999681,RF,0.06622516556291391,Lowest N2 Sampling,1115_teachingAssistant
"[0.22727272727272727, 0.3181818181818182]","[0.2216712580348944, 0.1536050156739812]","[0.5978084415584416, 0.7952516233766234]",Pyhard,4.191977081999539,RF,0.06622516556291391,Lowest F3 Sampling,1115_teachingAssistant
"[0.2727272727272727, 0.6363636363636364]","[0.1414141414141414, 0.6085561497326203]","[0.48173701298701294, 0.8352272727272727]",Pyhard,4.1725224360006905,RF,0.06622516556291391,Lowest Harmfulness Sampling,1115_teachingAssistant
"[0.3181818181818182, 0.4090909090909091]","[0.295393777345649, 0.3582887700534759]","[0.4085836038961039, 0.6976461038961039]",Pyhard,4.128612643999986,RF,0.06622516556291391,Highest Usefulness Sampling,1115_teachingAssistant
"[0.5, 0.5]","[0.4479338842975206, 0.47869605142332416]","[0.5714285714285713, 0.7149959415584416]",Pyhard,4.152511626999512,RF,0.06622516556291391,"Lowest H, Highest U Sampling",1115_teachingAssistant
"[0.3181818181818182, 0.5909090909090909]","[0.3206499382969971, 0.5785793154214207]","[0.5492086038961038, 0.7257508116883116]",Pyhard,4.131142816000647,RF,0.06622516556291391,Highest LSC Sampling,1115_teachingAssistant
"[0.3181818181818182, 0.6818181818181818]","[0.29752066115702475, 0.680143386025739]","[0.523234577922078, 0.7904829545454546]",Pyhard,4.153139330999693,RF,0.06622516556291391,Lowest N2 Sampling,1115_teachingAssistant
"[0.22727272727272727, 0.5909090909090909]","[0.17715617715617715, 0.5656565656565656]","[0.5246550324675323, 0.841213474025974]",Pyhard,4.162908936999884,RF,0.06622516556291391,Lowest F3 Sampling,1115_teachingAssistant
"[0.36363636363636365, 0.5909090909090909]","[0.35276292335115866, 0.5893550893550894]","[0.604200487012987, 0.8311688311688311]",Pyhard,4.091914716000247,RF,0.06622516556291391,Lowest Harmfulness Sampling,1115_teachingAssistant
"[0.2727272727272727, 0.5454545454545454]","[0.2598930481283422, 0.5488344988344989]","[0.5533685064935066, 0.7563920454545454]",Pyhard,4.144178749000275,RF,0.06622516556291391,Highest Usefulness Sampling,1115_teachingAssistant
"[0.13636363636363635, 0.5]","[0.10814022578728459, 0.494949494949495]","[0.44500811688311687, 0.6582792207792207]",Pyhard,4.2862953650001145,RF,0.06622516556291391,"Lowest H, Highest U Sampling",1115_teachingAssistant
"[0.3181818181818182, 0.5]","[0.32284382284382285, 0.48989898989898994]","[0.41345373376623373, 0.7659293831168831]",Pyhard,4.6767538389995025,RF,0.06622516556291391,Highest LSC Sampling,1115_teachingAssistant
"[0.4090909090909091, 0.5454545454545454]","[0.4090909090909091, 0.5385886840432295]","[0.611911525974026, 0.8208198051948051]",Pyhard,5.064299632000257,RF,0.06622516556291391,Lowest N2 Sampling,1115_teachingAssistant
"[0.18181818181818182, 0.5454545454545454]","[0.19336219336219337, 0.5196969696969697]","[0.44257305194805197, 0.7589285714285714]",Pyhard,4.8304337299996405,RF,0.06622516556291391,Lowest F3 Sampling,1115_teachingAssistant
"[0.36363636363636365, 0.6363636363636364]","[0.2863636363636364, 0.5954545454545456]","[0.6584821428571428, 0.8438514610389611]",Pyhard,4.6567352989995925,RF,0.06622516556291391,Lowest Harmfulness Sampling,1115_teachingAssistant
"[0.4090909090909091, 0.8181818181818182]","[0.40584415584415584, 0.8232517482517481]","[0.6287540584415584, 0.964184253246753]",Pyhard,5.237556774999575,RF,0.06622516556291391,Highest Usefulness Sampling,1115_teachingAssistant
"[0.36363636363636365, 0.5909090909090909]","[0.2863636363636364, 0.588680926916221]","[0.5382508116883117, 0.8079342532467533]",Pyhard,5.104609840000194,RF,0.06622516556291391,"Lowest H, Highest U Sampling",1115_teachingAssistant
"[0.2727272727272727, 0.5]","[0.22727272727272727, 0.3939393939393939]","[0.5789366883116882, 0.8516639610389609]",Pyhard,4.598091906999798,RF,0.06622516556291391,Highest LSC Sampling,1115_teachingAssistant
"[0.5909090909090909, 0.45454545454545453]","[0.5907621789974731, 0.4343434343434343]","[0.7364042207792207, 0.7625811688311688]",Pyhard,4.875855174999742,RF,0.06622516556291391,Lowest N2 Sampling,1115_teachingAssistant
"[0.5454545454545454, 0.5]","[0.5446037919299951, 0.38927738927738925]","[0.7333603896103896, 0.8098620129870129]",Pyhard,4.881415016000574,RF,0.06622516556291391,Lowest F3 Sampling,1115_teachingAssistant
"[0.2727272727272727, 0.6363636363636364]","[0.2591526120937886, 0.6393939393939394]","[0.5046672077922078, 0.8298498376623376]",Pyhard,4.870650791000116,RF,0.06622516556291391,Lowest Harmfulness Sampling,1115_teachingAssistant
"[0.4090909090909091, 0.6363636363636364]","[0.4164952694364459, 0.5902711323763955]","[0.5302353896103895, 0.7878449675324675]",Pyhard,4.6268887550004365,RF,0.06622516556291391,Highest Usefulness Sampling,1115_teachingAssistant
"[0.2727272727272727, 0.7272727272727273]","[0.26666666666666666, 0.7143065268065268]","[0.4945211038961039, 0.888088474025974]",Pyhard,4.768842866000341,RF,0.06622516556291391,"Lowest H, Highest U Sampling",1115_teachingAssistant
"[0.3181818181818182, 0.5909090909090909]","[0.2991681521093285, 0.5573921028466483]","[0.5544845779220778, 0.7680600649350648]",Pyhard,4.86020428699976,RF,0.06622516556291391,Highest LSC Sampling,1115_teachingAssistant
"[0.4090909090909091, 0.5909090909090909]","[0.40331890331890335, 0.5694805194805195]","[0.6312905844155844, 0.8238636363636364]",Pyhard,4.489111123999464,RF,0.06622516556291391,Lowest N2 Sampling,1115_teachingAssistant
"[0.2727272727272727, 0.5454545454545454]","[0.25775401069518716, 0.5436507936507937]","[0.39681412337662336, 0.8137175324675323]",Pyhard,4.438197039999977,RF,0.06622516556291391,Lowest F3 Sampling,1115_teachingAssistant
"[0.30928764652840396, 0.5545536519386834]","[0.24442440605673443, 0.4903908535190249]","[0.8015760368386604, 0.8720181104423662]",Pyhard,9.492473074999907,5NN,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.3651938683498647, 0.45356176735798015]","[0.2662349776134226, 0.42289682854907146]","[0.827872846380511, 0.8710946633032973]",Pyhard,9.648163318000115,5NN,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.38322813345356177, 0.4192966636609558]","[0.3039930828116832, 0.38371277517320357]","[0.8471545653748087, 0.8949381422470919]",Pyhard,9.643308871000045,5NN,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.38683498647430115, 0.3083859332732191]","[0.30107040051693357, 0.2758859332760731]","[0.8437895644303441, 0.873517513252071]",Pyhard,9.526925604000098,5NN,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.4003606853020739, 0.6131650135256989]","[0.30757029156661186, 0.5488006611702648]","[0.8379178868611916, 0.8933348399252368]",Pyhard,10.074054908999642,5NN,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.3570784490532011, 0.4211000901713255]","[0.28115618350050137, 0.34176240058307195]","[0.8413625424840481, 0.8633039435085192]",Pyhard,12.15269925099983,5NN,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.3489630297565374, 0.5193868349864743]","[0.2700435902177449, 0.47611980568139667]","[0.8370831635653544, 0.9079810209290593]",Pyhard,9.643071968000186,5NN,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.33002705139765554, 0.3823264201983769]","[0.2880134769327803, 0.3644116355141392]","[0.7928824162114289, 0.8292386640926993]",Pyhard,10.41245494299983,5NN,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.29035166816952207, 0.3958521190261497]","[0.22477540853224393, 0.37181980129405834]","[0.8221498917734262, 0.8377414991622608]",Pyhard,9.655603700000029,5NN,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.4571686203787196, 0.3859332732191163]","[0.3622125004748639, 0.37702682973935064]","[0.8230672686376022, 0.8515930168967816]",Pyhard,9.381038538000212,5NN,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.4670874661857529, 0.5238954012623985]","[0.3786168997855295, 0.4488713199490582]","[0.8185555225089716, 0.8665330192212519]",Pyhard,9.694974293000087,5NN,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.43733092876465285, 0.4580703336339044]","[0.3560597867564093, 0.3531355213220775]","[0.841677265882631, 0.8623591744872178]",Pyhard,11.891867035999894,5NN,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.3678990081154193, 0.5175834084761046]","[0.2937008498405657, 0.4865442185145491]","[0.8302361642335719, 0.9071593840614357]",Pyhard,8.917505237000114,5NN,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.3309287646528404, 0.31109107303877365]","[0.25558071457072645, 0.28633308375581945]","[0.7901850504814887, 0.8288084003678007]",Pyhard,8.844513287999689,5NN,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.3814247069431921, 0.37240757439134353]","[0.3173952191209235, 0.34093041025166543]","[0.8233048111260466, 0.8509289288087757]",Pyhard,8.92921227700026,5NN,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.38052299368800724, 0.36880072137060416]","[0.28679309846698886, 0.33365313684355496]","[0.8229606053405648, 0.8764462770521156]",Pyhard,9.073843725000188,5NN,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.4102795311091073, 0.43192064923354373]","[0.33343385685584137, 0.340358131341371]","[0.8286182410365229, 0.8653659300497666]",Pyhard,9.411820679000812,5NN,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.4220018034265104, 0.4247069431920649]","[0.357801280836362, 0.3254557288152005]","[0.8458216214528208, 0.8722991063754137]",Pyhard,11.786728340000082,5NN,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.4003606853020739, 0.5788999098286745]","[0.31340565475548554, 0.5073150825665574]","[0.8475884135543739, 0.9055258932315966]",Pyhard,9.103823090999867,5NN,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.30027051397655546, 0.37962128043282234]","[0.23476700192627872, 0.3268028984574339]","[0.8422715941088345, 0.8818514580124134]",Pyhard,8.929850964999787,5NN,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.4265103697024346, 0.47610459873760147]","[0.3539464152942879, 0.4160563244957925]","[0.8300865563123228, 0.8739556244600203]",Pyhard,8.9562012159995,5NN,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.29486023444544635, 0.30748422001803427]","[0.2344617790058231, 0.25716185779375406]","[0.7945657853598562, 0.839884273706974]",Pyhard,9.220180993000213,5NN,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.37060414788097384, 0.5112714156898106]","[0.31853080849208226, 0.417099118951633]","[0.8565799156984911, 0.9072000723291301]",Pyhard,9.485585546999573,5NN,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.39224526600541026, 0.4075743913435528]","[0.31804497019144357, 0.31368785572472024]","[0.8308123527014418, 0.8543107489596443]",Pyhard,12.184930888000054,5NN,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.3480613165013526, 0.4688908926961226]","[0.27453184988340534, 0.37559968821792433]","[0.8230089432045022, 0.8810649884364943]",Pyhard,9.474153230999946,5NN,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.3065825067628494, 0.3579801623083859]","[0.24146104743652586, 0.3184972229512566]","[0.8340478133591295, 0.8632154791673498]",Pyhard,9.386949426000683,5NN,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.454463480613165, 0.43733092876465285]","[0.3687568137227108, 0.4019785541067682]","[0.8347316626171452, 0.8547197245405092]",Pyhard,9.788216984000428,5NN,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.42019837691614065, 0.47249774571686204]","[0.3522293538559247, 0.4448764189144645]","[0.8366484132461366, 0.8877470830356313]",Pyhard,10.7761543229999,5NN,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.4508566275924256, 0.5293056807935077]","[0.36890783435708285, 0.4754745249064787]","[0.8581776026433374, 0.9134299085352962]",Pyhard,11.839504972000213,5NN,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.4661857529305681, 0.5220919747520288]","[0.38880783395675717, 0.46394994166866765]","[0.859602163211834, 0.8936470476850322]",Pyhard,14.010045961000287,5NN,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.25247971145175835, 0.3742110009017133]","[0.2309836011588742, 0.3350242093670889]","[0.5842777718961217, 0.6520591670388786]",Pyhard,10.159787255000083,C4.5,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.3101893597835888, 0.3408476104598738]","[0.25876753163906463, 0.2989659301446722]","[0.6167458760447939, 0.6339250699823289]",Pyhard,9.607194219000121,C4.5,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.3417493237150586, 0.26871055004508565]","[0.3011180715163681, 0.2535731138528026]","[0.6341945192458042, 0.5935297900807369]",Pyhard,10.125061584999457,C4.5,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.39675383228133454, 0.31650135256988277]","[0.38634679573881225, 0.30028287783939944]","[0.6649224116452476, 0.6202619677794384]",Pyhard,10.398675326000557,C4.5,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.2984670874661858, 0.3534715960324617]","[0.2688505244686304, 0.32488878780013036]","[0.6100453484104293, 0.6409963950371975]",Pyhard,10.661418585999854,C4.5,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.31199278629395855, 0.42290351668169524]","[0.3132731530089493, 0.37009237608574796]","[0.6175776099017756, 0.6788533914097482]",Pyhard,13.200028858999758,C4.5,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.28313796212804326, 0.38773669972948605]","[0.22590520905542333, 0.3690759900039638]","[0.601275320946759, 0.6597035773433427]",Pyhard,9.419573588000276,C4.5,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.28764652840396754, 0.2939585211902615]","[0.25407976459068493, 0.2631519340670828]","[0.6043136260477333, 0.6078760458607166]",Pyhard,9.210390049000125,C4.5,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.2732191163210099, 0.23805229936880073]","[0.2612197125627327, 0.21698081277787953]","[0.5960350683834676, 0.5764812817703933]",Pyhard,9.46399356100028,C4.5,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.2984670874661858, 0.24436429215509467]","[0.26342178931811755, 0.2174478638760505]","[0.6101101349100673, 0.5803520558620874]",Pyhard,9.748632951000218,C4.5,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.33543733092876465, 0.327321911632101]","[0.29215548809766184, 0.28974936211526653]","[0.63031593023703, 0.6259628162834878]",Pyhard,10.872274105000542,C4.5,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.2569882777276826, 0.2885482416591524]","[0.22680269445487158, 0.2625928102606251]","[0.5871439579678985, 0.6046684159201066]",Pyhard,11.998241078999854,C4.5,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.3579801623083859, 0.32281334535617673]","[0.33363834066443493, 0.2992918702573416]","[0.643198880808777, 0.6237427688087065]",Pyhard,9.020206864000102,C4.5,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
"[0.3246167718665464, 0.36609558160504957]","[0.3205996244659254, 0.35978980123241217]","[0.6245245524382133, 0.6476596057693891]",Pyhard,9.924042142999497,C4.5,0.0017793594306049821,Highest Usefulness Sampling,28_optdigits
"[0.36880072137060416, 0.3814247069431921]","[0.3460904850632591, 0.3817147080986728]","[0.6492569308253483, 0.6563432195589541]",Pyhard,9.65618510099921,C4.5,0.0017793594306049821,"Lowest H, Highest U Sampling",28_optdigits
"[0.30297565374211, 0.3814247069431921]","[0.2731716024592081, 0.3633353361577405]","[0.6123824465545611, 0.6565039309375424]",Pyhard,10.228142302999913,C4.5,0.0017793594306049821,Highest LSC Sampling,28_optdigits
"[0.31199278629395855, 0.39224526600541026]","[0.2589797448865233, 0.3475965387922901]","[0.617619495014671, 0.6624228902661049]",Pyhard,9.663285472000098,C4.5,0.0017793594306049821,Lowest N2 Sampling,28_optdigits
"[0.25247971145175835, 0.18935978358881875]","[0.215035777412373, 0.17660198334950203]","[0.5843648500039389, 0.5494434940895714]",Pyhard,14.19125655300013,C4.5,0.0017793594306049821,Lowest F3 Sampling,28_optdigits
"[0.25428313796212804, 0.37240757439134353]","[0.23495174810387434, 0.3610176303927311]","[0.5855428219973982, 0.6513668190516702]",Pyhard,10.509139017999587,C4.5,0.0017793594306049821,Lowest Harmfulness Sampling,28_optdigits
